mmsi,mean_frequency,std_frequency,mean_bandwidth,mean_power,mean_signal_strength,mean_noise_level,mean_snr,mean_lat,mean_lon,nb_signatures,name,flag,type
583773375,159.29666666666665,1.3902997278764442,27.866666666666664,279.43333333333334,-88.83333333333333,-76.0,11.366666666666667,31.5339,-43.692366666666665,3,NAVIRE-3375,Marshall Islands,Bulk Carrier
583912546,159.65833333333333,1.2307138849735335,32.81666666666667,316.2,-59.26666666666667,-85.0,35.63333333333333,3.243449999999999,17.606166666666667,6,NAVIRE-2546,Liberia,Fishing Vessel
584940566,159.958,1.5189042102779216,37.82,271.32,-59.7,-92.32000000000001,37.46,-33.78923999999999,-23.84948,5,NAVIRE-0566,Denmark,General Cargo
585113614,160.29166666666666,1.6657180633788797,29.816666666666666,161.46666666666667,-70.25,-90.45,22.583333333333332,30.133766666666663,-30.66853333333333,6,NAVIRE-3614,Malta,General Cargo
585807313,158.375,1.9990172585548134,28.566666666666666,288.8333333333333,-56.98333333333333,-94.0,23.666666666666668,-9.6395,-28.38506666666667,6,NAVIRE-7313,China,Fishing Vessel
586349749,160.4625,0.9866568130138583,35.975,314.075,-70.7,-85.25,21.4,13.3849,73.502325,4,NAVIRE-9749,Panama,General Cargo
587194626,158.27,1.7242679606139983,30.73333333333333,262.53333333333336,-54.73333333333333,-97.39999999999999,27.3,-1.915466666666667,-157.63223333333335,3,NAVIRE-4626,Liberia,Fishing Vessel
587285928,158.33666666666667,1.8570909150245372,28.05,190.9,-62.833333333333336,-88.64999999999999,29.383333333333336,2.04715,34.44448333333333,6,NAVIRE-5928,Panama,Bulk Carrier
588758491,158.86999999999998,1.4996555159991565,34.41428571428572,182.82857142857142,-68.3,-85.37142857142858,24.714285714285715,-20.602771428571426,-11.985528571428572,7,NAVIRE-8491,Marshall Islands,Fishing Vessel
588766776,158.72,1.5614736629223107,33.875,233.45,-71.375,-85.2,10.275,-24.35865,8.215074999999995,4,NAVIRE-6776,Singapore,Bulk Carrier
591088258,157.948,1.3951057307601973,32.519999999999996,308.66,-60.96,-97.53999999999999,24.24,-18.38524,-42.98706,5,NAVIRE-8258,France,Container Ship
591277434,160.55666666666664,1.0210452161061698,38.43333333333333,330.73333333333335,-71.36666666666667,-88.83333333333333,35.733333333333334,-44.416799999999995,-55.373766666666675,3,NAVIRE-7434,China,Bulk Carrier
591313077,159.82000000000002,2.0297093387970655,28.516666666666666,263.4833333333333,-79.8,-79.81666666666666,16.633333333333333,-3.29725,-20.318266666666663,6,NAVIRE-3077,USA,Tanker
591498401,160.488,1.51361157500859,27.060000000000002,267.03999999999996,-87.62,-88.72,23.48,-21.27102,36.68066,5,NAVIRE-8401,Denmark,Container Ship
592309524,157.9325,1.7421514476837783,25.025,355.05,-71.5,-97.1,22.55,12.288999999999998,-25.805625,4,NAVIRE-9524,Malta,General Cargo
592723540,157.91,,23.8,479.5,-92.3,-65.1,30.4,30.1665,-54.8597,1,NAVIRE-3540,Marshall Islands,Fishing Vessel
593228934,159.87833333333333,1.6282679959597064,34.666666666666664,308.7166666666667,-66.01666666666667,-73.95,20.1,19.409333333333333,-25.73323333333333,6,NAVIRE-8934,Liberia,Passenger Ship
593778451,159.42,1.7770087225447062,28.0,279.2,-70.86666666666666,-77.7,32.833333333333336,-3.4630833333333335,-31.086533333333335,6,NAVIRE-8451,France,General Cargo
595349224,159.6,1.7454283141968316,35.06666666666666,232.5,-41.416666666666664,-91.58333333333333,28.73333333333333,19.05455,-54.79825,6,NAVIRE-9224,France,Tanker
597091746,158.3775,1.8419079781574286,31.95,230.625,-66.875,-90.35,22.775,-38.48945,90.402425,4,NAVIRE-1746,France,General Cargo
597682613,158.946,1.0693596214557521,31.48,279.97999999999996,-69.12,-97.64,28.119999999999997,-21.041919999999998,-33.6785,5,NAVIRE-2613,Bahamas,Tanker
598230058,158.87125,1.9341697185097213,35.075,310.2375,-60.8875,-88.975,28.325,16.1573625,2.5226374999999983,8,NAVIRE-0058,USA,General Cargo
598468769,158.63166666666666,0.9589456015158839,31.166666666666668,334.75,-55.699999999999996,-91.55,17.8,16.434233333333335,-29.189633333333333,6,NAVIRE-8769,France,Tanker
598504483,159.36375,2.069388712363422,34.075,188.8125,-76.45,-90.85,26.7875,-10.4860125,-27.6368625,8,NAVIRE-4483,Panama,Fishing Vessel
599067818,158.4975,2.188551651968336,33.400000000000006,257.5,-53.2,-89.7,20.95,31.621175,90.71105,4,NAVIRE-7818,Panama,Tanker
599501374,158.33125,1.1662937329114649,26.5,299.8375,-77.625,-102.08749999999999,39.325,24.2295875,7.765787499999999,8,NAVIRE-1374,USA,Passenger Ship
599525298,159.202,1.621594893923879,30.28,272.74,-85.4,-91.24,26.52,5.551399999999998,69.00018,5,NAVIRE-5298,Denmark,Passenger Ship
600006033,158.79375,1.8396966947221014,25.7,251.3125,-66.8875,-100.55,16.1875,3.0657250000000005,-35.2982875,8,NAVIRE-6033,USA,General Cargo
600283742,160.48000000000002,1.3105914695281682,24.78,365.08000000000004,-73.2,-85.53999999999999,14.419999999999998,-7.80334,-2.9791199999999947,5,NAVIRE-3742,France,Passenger Ship
601362648,159.58599999999998,0.9385787127353854,22.36,267.46,-74.08,-81.72,25.139999999999997,-28.380860000000002,6.772039999999999,5,NAVIRE-2648,Panama,Bulk Carrier
602448584,159.145,3.66988419435818,25.450000000000003,184.5,-100.0,-107.30000000000001,27.700000000000003,35.1978,3.6936000000000035,2,NAVIRE-8584,Denmark,Tanker
603186147,159.77,1.5813917920616674,36.36,153.4,-77.74,-95.4,30.5,-55.693619999999996,-19.43202,5,NAVIRE-6147,Malta,Fishing Vessel
604101348,159.73555555555555,1.4063437623062798,27.922222222222224,186.4111111111111,-75.62222222222222,-91.14444444444445,21.200000000000003,14.582033333333332,-1.3429888888888906,9,NAVIRE-1348,USA,Passenger Ship
604824558,158.38714285714286,1.416141639405157,34.24285714285714,347.1857142857143,-64.68571428571428,-82.12857142857142,16.685714285714287,11.067157142857143,24.816371428571433,7,NAVIRE-4558,Denmark,Passenger Ship
604969493,161.79,,41.0,171.5,-85.6,-82.1,47.1,-25.6173,-91.6923,1,NAVIRE-9493,China,Container Ship
606592283,160.06,2.153973073183605,29.233333333333334,204.1,-50.26666666666667,-82.89999999999999,46.56666666666666,57.555299999999995,56.51083333333332,3,NAVIRE-2283,USA,Container Ship
607056461,158.46833333333333,1.8044546729321467,25.383333333333336,266.71666666666664,-87.96666666666665,-84.96666666666667,25.8,-13.607883333333334,1.0055000000000003,6,NAVIRE-6461,Singapore,Passenger Ship
607110638,157.842,1.793911926489147,26.26,231.28000000000003,-77.2,-87.6,20.5,55.89316,-6.252300000000003,5,NAVIRE-0638,Singapore,Passenger Ship
607651473,158.49666666666667,1.7998333256165828,29.922222222222224,150.97777777777776,-70.41111111111111,-91.15555555555555,20.72222222222222,-12.682544444444448,19.892277777777775,9,NAVIRE-1473,Panama,Bulk Carrier
607981004,158.7057142857143,1.955733938473025,26.62857142857143,268.2142857142857,-66.8,-89.22857142857143,18.557142857142857,-25.346014285714286,-37.43422857142857,7,NAVIRE-1004,Liberia,Passenger Ship
608090942,159.22714285714284,1.4967265869859074,34.27142857142857,248.45714285714286,-59.27142857142858,-101.55714285714285,29.928571428571427,-19.996457142857146,59.281200000000005,7,NAVIRE-0942,France,Bulk Carrier
608121001,160.14249999999998,1.576924749842757,20.8,218.7,-68.35,-82.85,17.349999999999998,-8.221025,-38.828649999999996,4,NAVIRE-1001,China,Bulk Carrier
608459693,158.90111111111113,1.8192886277639182,25.377777777777776,267.72222222222223,-75.25555555555555,-92.08888888888889,21.711111111111112,23.496955555555555,-4.201844444444447,9,NAVIRE-9693,Malta,Bulk Carrier
609473975,158.81375,2.081036400450512,27.0875,270.85,-82.0625,-88.0375,25.5875,28.2633375,-55.515825,8,NAVIRE-3975,USA,Passenger Ship
609530496,158.57,2.2948825055513646,28.4,204.025,-51.25,-88.7,29.675,8.347137500000002,-45.7037,8,NAVIRE-0496,Panama,Fishing Vessel
610514358,158.445,1.6475588001646746,30.05,327.35,-70.85,-71.19999999999999,46.7,48.9671,-5.287700000000001,2,NAVIRE-4358,Marshall Islands,Fishing Vessel
610868842,158.71333333333334,0.5391041952474016,24.2,307.46666666666664,-68.83333333333333,-80.63333333333334,14.466666666666669,33.738566666666664,-6.509066666666669,3,NAVIRE-8842,Singapore,Tanker
611040535,160.178,1.3425609855794236,27.54,228.71999999999997,-92.7,-94.88,24.419999999999998,43.9533,64.26826,5,NAVIRE-0535,China,Passenger Ship
611865374,158.8014285714286,1.9260272460120909,25.0,247.27142857142857,-80.95714285714287,-79.44285714285715,20.642857142857142,27.151885714285715,63.47784285714285,7,NAVIRE-5374,Marshall Islands,Fishing Vessel
611918295,159.70111111111112,2.0020142634634515,26.1,223.04444444444445,-74.73333333333333,-92.14444444444445,26.655555555555555,-4.959088888888889,-18.172644444444444,9,NAVIRE-8295,China,Bulk Carrier
612140966,159.025,0.21920310216783134,13.899999999999999,91.3,-76.9,-62.650000000000006,34.65,-74.48885,47.98895,2,NAVIRE-0966,Marshall Islands,Container Ship
613708156,159.98250000000002,2.2210714381427183,33.625,296.05,-79.7,-81.8,25.225,25.8816,23.154075000000002,4,NAVIRE-8156,Marshall Islands,Fishing Vessel
613718689,158.615,2.2075574737704966,32.233333333333334,227.29999999999998,-53.13333333333333,-91.55,28.016666666666666,3.466383333333333,15.8221,6,NAVIRE-8689,China,Fishing Vessel
613845594,157.80599999999998,1.3105838393632019,23.98,395.46,-82.76,-92.41999999999999,21.48,-46.71006,-75.4311,5,NAVIRE-5594,Bahamas,Tanker
613973879,157.704,1.0070898668937096,33.92,276.64,-80.34,-95.36,23.74,-34.790800000000004,-59.92818,5,NAVIRE-3879,China,Bulk Carrier
614022050,156.79,0.5957348403442722,36.56666666666666,317.23333333333335,-91.03333333333335,-92.93333333333334,5.8999999999999995,1.4712999999999994,-26.74996666666667,3,NAVIRE-2050,Panama,Fishing Vessel
614309377,158.66500000000002,1.7898323943878047,32.4,353.375,-81.225,-91.675,23.5,-4.0245000000000015,26.03295,4,NAVIRE-9377,Marshall Islands,Tanker
614687847,158.255,1.4089594269057755,27.525000000000002,201.075,-88.225,-112.7,21.425,22.477800000000002,-33.797825,4,NAVIRE-7847,China,Passenger Ship
614933936,157.66750000000002,1.3898051422171898,17.5,306.85,-67.95,-89.75,17.150000000000002,13.043075,9.798899999999996,4,NAVIRE-3936,Singapore,General Cargo
616945014,158.64714285714285,1.4740614447359923,31.8,252.4857142857143,-73.04285714285713,-97.35714285714286,27.842857142857145,-40.802228571428564,-19.149442857142862,7,NAVIRE-5014,USA,General Cargo
619240990,160.22,1.4502413592226733,25.160000000000004,339.54,-47.86,-82.24,18.32,-52.7461,28.813280000000002,5,NAVIRE-0990,Marshall Islands,Bulk Carrier
619375900,156.89,0.8061017305526645,40.4,391.7,-81.45,-85.5,13.649999999999999,-49.051500000000004,37.063199999999995,2,NAVIRE-5900,Singapore,General Cargo
620065675,159.686,1.4820863672539537,31.28,290.84000000000003,-59.58,-89.97999999999999,23.04,-32.79714,119.07611999999999,5,NAVIRE-5675,France,Container Ship
620300412,159.546,1.6831458641484394,28.04,321.18,-41.8,-83.84,31.48,19.070320000000002,-8.163499999999999,5,NAVIRE-0412,Panama,Container Ship
621733378,158.30625,2.018266140598346,26.575,214.1375,-75.35,-74.3375,26.025,-11.485475000000001,-85.6269125,8,NAVIRE-3378,Singapore,General Cargo
621889321,157.79,,44.1,258.0,-21.7,-119.1,26.0,15.8427,171.4179,1,NAVIRE-9321,France,Container Ship
624645703,159.47142857142856,1.9558155040070377,26.314285714285713,246.70000000000002,-64.3,-91.88571428571429,22.87142857142857,5.456128571428569,-16.306700000000003,7,NAVIRE-5703,Liberia,Tanker
624716449,159.712,0.5965484054123351,23.82,335.1,-69.56,-89.08,27.68,-8.753980000000002,-20.803259999999995,5,NAVIRE-6449,Marshall Islands,General Cargo
624983313,158.745,1.4081784924741232,33.4,386.475,-86.225,-109.8,24.925,-8.63895,72.968475,4,NAVIRE-3313,Marshall Islands,Container Ship
625178192,158.78666666666666,1.6186825919040806,23.733333333333334,307.56666666666666,-77.2,-88.63333333333333,45.5,36.42466666666667,11.834766666666667,3,NAVIRE-8192,Singapore,Passenger Ship
625441675,158.59,,26.9,412.0,-23.0,-101.2,21.1,76.5306,110.0971,1,NAVIRE-1675,Marshall Islands,Passenger Ship
625555616,159.83875,1.2316590147323376,25.1,177.225,-75.1125,-93.0625,28.7625,-40.0742875,-4.1647124999999985,8,NAVIRE-5616,Panama,Tanker
627568457,158.934,1.157143033509679,26.74,290.21999999999997,-72.8,-97.17999999999999,30.48,1.331040000000001,-16.288960000000003,5,NAVIRE-8457,France,Container Ship
628571464,158.61,1.0256055122056673,19.0,289.225,-65.55,-91.725,25.675,36.318625000000004,-5.4848499999999945,4,NAVIRE-1464,China,Passenger Ship
629456642,159.71,,25.3,332.0,-89.9,-118.7,12.3,36.9241,122.3845,1,NAVIRE-6642,Bahamas,Passenger Ship
629607462,159.29500000000002,2.0479990234372627,21.45,312.55,-81.225,-77.925,25.525,-39.361,60.995400000000004,4,NAVIRE-7462,Panama,Bulk Carrier
629949963,159.195,0.47376154339496795,29.75,138.05,-95.75,-74.05,28.950000000000003,-52.884,-38.8789,2,NAVIRE-9963,France,Passenger Ship
630180360,158.19833333333335,1.199156648093434,33.45,324.5166666666667,-55.833333333333336,-95.55,21.21666666666667,35.4641,-3.7140999999999997,6,NAVIRE-0360,Panama,Container Ship
630611193,159.8325,1.3568683306300027,27.075000000000003,152.85,-92.325,-79.175,31.599999999999998,-36.960025,-100.281975,4,NAVIRE-1193,Marshall Islands,Bulk Carrier
630752895,159.47857142857143,1.4209671421421493,32.65714285714286,242.22857142857143,-82.14285714285714,-94.21428571428571,25.7,-13.838385714285716,-13.2703,7,NAVIRE-2895,China,Fishing Vessel
630842944,160.234,1.1484032392848755,30.159999999999997,265.46,-87.72,-94.75999999999999,27.2,-28.35106,-10.041659999999993,5,NAVIRE-2944,USA,Container Ship
630898988,159.74666666666667,2.0217896362711305,36.03333333333333,430.40000000000003,-62.26666666666667,-82.8,22.766666666666666,-12.656033333333333,-60.37893333333334,3,NAVIRE-8988,China,Tanker
631257671,158.182,2.2345625970198335,32.260000000000005,228.8,-82.53999999999999,-92.76,21.4,2.3236200000000005,7.164859999999999,5,NAVIRE-7671,Bahamas,Passenger Ship
632129532,158.89111111111112,1.6776281206247914,33.46666666666667,217.32222222222222,-71.96666666666667,-86.06666666666666,21.27777777777778,3.110733333333334,3.4017222222222205,9,NAVIRE-9532,Denmark,Fishing Vessel
632636162,158.78166666666667,2.050447918545272,22.983333333333334,303.6666666666667,-82.98333333333333,-112.03333333333335,38.06666666666667,13.488550000000002,-7.7929666666666675,6,NAVIRE-6162,USA,Fishing Vessel
632924730,159.0025,2.510024900274896,30.1,276.725,-75.125,-83.75,32.625,40.2926,-39.65905,4,NAVIRE-4730,Malta,Fishing Vessel
633114101,158.24333333333334,0.5307855813163448,22.0,194.0666666666667,-77.36666666666666,-103.13333333333333,31.599999999999998,20.78663333333333,46.77763333333334,3,NAVIRE-4101,China,Container Ship
634057757,158.60333333333335,1.0220730567495337,36.166666666666664,62.26666666666666,-91.93333333333334,-92.8,43.1,-13.8593,-8.440600000000003,3,NAVIRE-7757,Liberia,Passenger Ship
634142832,158.03199999999998,2.4625941606362964,36.019999999999996,334.12,-44.18,-101.92,28.860000000000003,11.92262,20.746040000000004,5,NAVIRE-2832,Singapore,Tanker
636086009,158.63,2.595505731066689,27.82,245.6,-62.44000000000001,-85.4,23.42,-0.25869999999999926,-51.12364,5,NAVIRE-6009,Liberia,General Cargo
636613948,160.36200000000002,1.2504279267514768,27.439999999999998,229.32,-75.22,-85.96000000000001,16.380000000000003,13.36302,-1.1559199999999983,5,NAVIRE-3948,Liberia,Container Ship
636673685,159.038,2.784541254856893,24.919999999999998,212.06,-63.54,-83.74,32.68,-1.9377400000000022,52.11922,5,NAVIRE-3685,Malta,Passenger Ship
637173265,161.54,,14.9,35.6,-69.8,-94.5,49.9,-70.6719,-161.9717,1,NAVIRE-3265,Denmark,Bulk Carrier
637825183,159.15333333333334,2.7795383309703183,31.633333333333336,207.76666666666665,-70.43333333333334,-94.10000000000001,21.86666666666667,19.981866666666672,-23.505566666666663,3,NAVIRE-5183,Marshall Islands,Fishing Vessel
637883177,157.50857142857143,1.2333751601659089,31.099999999999998,177.02857142857144,-77.3,-80.77142857142857,24.071428571428573,16.12225714285714,-52.00462857142857,7,NAVIRE-3177,Panama,Tanker
638790258,159.86375,1.8602068817357775,27.7625,197.79999999999998,-58.4875,-94.8375,19.6375,21.544987499999998,40.5134375,8,NAVIRE-0258,Liberia,General Cargo
639076915,158.98666666666665,2.5747206968264797,27.633333333333336,198.0,-58.833333333333336,-91.76666666666667,25.51666666666667,-15.009133333333331,-18.107466666666664,6,NAVIRE-6915,Liberia,Container Ship
641088694,159.42333333333332,1.3063792200837592,40.68333333333333,339.0833333333333,-70.68333333333332,-90.45,20.150000000000002,-36.11981666666667,-5.278399999999995,6,NAVIRE-8694,Singapore,General Cargo
641127136,159.93833333333333,1.2921364737002954,34.43333333333333,287.3333333333333,-75.88333333333334,-85.64999999999999,26.7,14.102783333333335,-30.563883333333333,6,NAVIRE-7136,Bahamas,General Cargo
641208534,159.922,1.1739335585969,25.4,187.28000000000003,-49.260000000000005,-101.66,23.34,-10.075239999999999,-58.39702,5,NAVIRE-8534,Malta,Container Ship
641636735,159.00799999999998,1.3448122545545134,29.02,296.02,-77.74,-80.25999999999999,17.14,12.774339999999997,-44.340920000000004,5,NAVIRE-6735,France,Bulk Carrier
641942797,158.372,2.0277006682446985,27.46,234.24,-67.76,-101.67999999999999,14.0,-4.98138,53.34146,5,NAVIRE-2797,Marshall Islands,Passenger Ship
642006437,160.35666666666665,1.9013766942227093,38.53333333333333,220.26666666666665,-87.86666666666667,-86.56666666666666,18.366666666666667,26.701466666666665,90.48683333333334,3,NAVIRE-6437,Marshall Islands,Bulk Carrier
642476777,159.27333333333334,0.5844940832320932,43.4,380.8333333333333,-76.43333333333334,-99.46666666666665,32.46666666666667,-69.7999,-24.041766666666664,3,NAVIRE-6777,China,Fishing Vessel
642530542,159.14,2.337070816214171,22.03333333333333,347.59999999999997,-58.0,-87.83333333333333,23.866666666666664,33.60523333333334,17.489033333333328,3,NAVIRE-0542,Liberia,General Cargo
642979664,159.45333333333335,1.1788695149732846,36.13333333333333,286.93333333333334,-41.93333333333334,-95.86666666666667,30.666666666666668,-5.4188,-10.703933333333334,3,NAVIRE-9664,Singapore,Passenger Ship
643668564,158.95428571428573,1.772558011677454,24.814285714285713,271.1714285714286,-65.57142857142857,-85.64285714285714,32.714285714285715,-5.352185714285713,45.95187142857143,7,NAVIRE-8564,France,Fishing Vessel
643906365,159.78166666666667,1.4027318584343496,30.583333333333332,352.48333333333335,-85.39999999999999,-89.38333333333333,10.066666666666666,38.860216666666666,100.02821666666667,6,NAVIRE-6365,Malta,Container Ship
644494022,158.46,1.678082238747555,32.96666666666667,92.38333333333333,-74.33333333333333,-81.58333333333333,22.766666666666666,27.226033333333334,-85.18253333333334,6,NAVIRE-4022,Singapore,Container Ship
645040370,159.48,1.8180392368336418,35.375,247.325,-61.949999999999996,-70.7,19.75,-0.6476250000000009,41.550250000000005,4,NAVIRE-0370,Liberia,Tanker
645475822,159.9,1.5670354175959125,24.714285714285715,265.42857142857144,-76.27142857142857,-82.11428571428571,25.157142857142855,23.83192857142857,-5.481385714285714,7,NAVIRE-5822,Singapore,Tanker
646035868,158.36,1.3435028842544543,47.75,60.75,-40.25,-83.94999999999999,26.8,-24.391199999999998,12.35445,2,NAVIRE-5868,Singapore,Container Ship
647153817,161.28,,22.7,312.2,-22.3,-60.5,21.7,-41.8289,126.742,1,NAVIRE-3817,China,General Cargo
647288961,160.58666666666667,0.710375487565097,21.866666666666664,363.9666666666667,-55.199999999999996,-87.06666666666666,28.53333333333333,32.7909,28.3122,3,NAVIRE-8961,Denmark,Container Ship
647506411,156.07,,25.5,67.2,-32.9,-77.0,9.3,-25.2734,96.0032,1,NAVIRE-6411,Marshall Islands,Fishing Vessel
647805776,158.57999999999998,2.1857111733560144,27.375,235.2,-88.89999999999999,-94.5,37.725,19.836949999999998,44.81,4,NAVIRE-5776,Bahamas,Bulk Carrier
647830647,159.42222222222222,1.7647434500358512,31.799999999999997,341.8888888888889,-80.53333333333333,-90.6888888888889,22.27777777777778,-6.673577777777778,27.39617777777778,9,NAVIRE-0647,Panama,Bulk Carrier
647913365,158.79666666666665,1.8428203023264782,34.983333333333334,326.93333333333334,-60.13333333333333,-92.45,31.099999999999998,-32.5287,41.46476666666667,6,NAVIRE-3365,France,Fishing Vessel
648657172,160.8775,1.0654068080628492,28.05,164.375,-69.125,-88.65,14.725,19.05015,-81.68697499999999,4,NAVIRE-7172,Denmark,Container Ship
648721599,158.894,1.6718642289372665,33.86,229.68,-70.38,-82.22,23.78,-16.15622,-24.031600000000005,5,NAVIRE-1599,Panama,Passenger Ship
649179064,159.02,1.5591183406015083,40.18,166.68,-77.24,-88.6,26.7,-24.547099999999997,-0.3829800000000006,5,NAVIRE-9064,Panama,Tanker
649886379,158.98,2.347594513539333,36.65,196.35,-83.4,-90.94999999999999,41.05,59.4851,2.795599999999993,2,NAVIRE-6379,USA,General Cargo
650238672,159.43125,1.615694786417642,24.2375,204.7375,-40.7,-98.4625,23.5625,19.214100000000002,17.213624999999997,8,NAVIRE-8672,Singapore,Container Ship
652343612,158.995,2.419979338754775,29.075,345.675,-64.25,-97.95,28.975,-8.261724999999998,-16.68515,4,NAVIRE-3612,USA,General Cargo
652847414,158.882,2.001716763181046,27.28,293.48,-57.7,-89.5,24.44,-14.768799999999999,18.887279999999997,5,NAVIRE-7414,Malta,Tanker
652949635,158.3975,1.301956860524441,31.475,263.4,-63.875,-83.32499999999999,18.55,17.542125,-86.790025,4,NAVIRE-9635,Singapore,Bulk Carrier
653490597,160.2,1.4994165531966241,29.6,233.21999999999997,-82.3,-77.67999999999999,31.48,7.52666,-7.034580000000003,5,NAVIRE-0597,Singapore,Fishing Vessel
654243705,158.776,1.6193084943888874,24.72,247.71999999999997,-72.72999999999999,-86.66,26.52,29.24416,-8.383369999999996,10,NAVIRE-3705,USA,Container Ship
656481138,159.29125,1.9486730833349855,30.8375,304.2875,-67.8125,-85.3125,20.05,-30.661974999999998,36.873000000000005,8,NAVIRE-1138,Panama,Fishing Vessel
656938489,160.66,,19.4,199.9,-68.6,-118.7,47.3,42.8482,59.2483,1,NAVIRE-8489,Panama,Tanker
657721811,159.35,1.2532757078951136,30.47142857142857,257.6,-60.885714285714286,-86.68571428571428,32.51428571428571,15.078257142857144,7.599014285714291,7,NAVIRE-1811,China,Passenger Ship
659248773,158.44400000000002,1.8929289474251192,34.34,252.9,-64.26,-87.52000000000001,19.06,9.52568,-42.9233,5,NAVIRE-8773,Malta,Fishing Vessel
659326175,159.32125,1.9664575655586505,26.9125,247.4375,-68.65,-85.175,26.6,14.2294125,23.150475,8,NAVIRE-6175,Liberia,Bulk Carrier
659731996,160.35,0.4248529157249573,33.64,195.44,-59.839999999999996,-97.5,34.56,7.9031400000000005,-18.92598,5,NAVIRE-1996,Bahamas,Tanker
660008982,158.441,1.4031587381492052,24.3,244.35,-70.36,-84.99,22.22,-2.3151899999999994,41.86935999999999,10,NAVIRE-8982,Marshall Islands,Tanker
660103569,157.41166666666666,1.3017897935790868,36.766666666666666,207.41666666666666,-68.7,-88.3,19.633333333333336,-44.08095,41.2286,6,NAVIRE-3569,Liberia,Container Ship
660140090,159.9475,2.2414931779210763,26.65,227.975,-58.525,-75.05,31.725,10.706275000000002,15.270900000000005,4,NAVIRE-0090,France,Passenger Ship
660326323,157.975,2.0110967157250355,22.71666666666667,280.03333333333336,-77.55,-98.28333333333335,13.683333333333332,6.807783333333336,-29.111783333333335,6,NAVIRE-6323,Singapore,General Cargo
660617716,159.55999999999997,2.418697996856974,29.400000000000002,197.20000000000002,-67.3,-88.83333333333333,25.333333333333332,11.591299999999999,-44.36006666666666,3,NAVIRE-7716,Denmark,General Cargo
661759768,159.6457142857143,1.7711564691170651,28.514285714285712,289.37142857142857,-68.22857142857143,-84.82857142857142,20.8,-5.847228571428573,29.1025,7,NAVIRE-9768,Singapore,General Cargo
662348240,158.62,0.5656854249492461,21.049999999999997,260.1,-47.9,-99.9,24.15,27.09725,17.044900000000002,2,NAVIRE-8240,Denmark,Passenger Ship
664640837,158.85,1.6611527838909237,32.2125,145.8125,-79.5,-96.1625,31.737499999999997,16.1307375,-54.656675,8,NAVIRE-0837,Singapore,Container Ship
665043604,159.586,1.3447602016716622,27.360000000000003,167.16,-66.74000000000001,-87.02000000000001,29.72,8.08156,42.70620000000001,5,NAVIRE-3604,China,Tanker
665395794,157.82,1.7286700089953484,28.599999999999998,197.83333333333334,-60.86666666666667,-93.2,43.1,-23.0608,32.449333333333335,3,NAVIRE-5794,Marshall Islands,Fishing Vessel
666033258,158.06,2.129260434986759,26.939999999999998,256.82,-49.02,-94.02000000000001,30.560000000000002,36.03954,14.565320000000003,5,NAVIRE-3258,Panama,Bulk Carrier
666126066,160.385,1.442162727757631,32.425,343.075,-68.125,-91.25,23.05,-19.331225000000003,-35.68437499999999,4,NAVIRE-6066,Liberia,Passenger Ship
667225274,158.82,1.2828354012369254,31.075,291.65,-80.225,-106.44999999999999,22.975,26.104824999999998,-9.729075,4,NAVIRE-5274,Denmark,General Cargo
667673622,158.11666666666667,1.3270066566022443,31.849999999999998,126.63333333333334,-68.48333333333333,-84.46666666666667,27.666666666666668,-6.754433333333334,-31.9156,6,NAVIRE-3622,Denmark,Container Ship
667865493,158.99555555555557,2.262427408289112,24.177777777777777,289.22222222222223,-79.84444444444445,-80.9,30.077777777777776,-7.167411111111111,16.61752222222222,9,NAVIRE-5493,Marshall Islands,Passenger Ship
668956359,159.54142857142855,1.9642931601590479,29.442857142857143,237.81428571428572,-61.214285714285715,-78.81428571428572,19.32857142857143,-5.3347428571428575,-25.118957142857145,7,NAVIRE-6359,Malta,General Cargo
669664879,159.345,1.823631907302939,36.175,265.375,-68.775,-71.725,33.25,-19.075300000000002,2.5914499999999947,4,NAVIRE-4879,Liberia,Container Ship
671354147,158.275,1.855529574003066,31.03333333333333,235.28333333333333,-76.21666666666667,-102.3,29.166666666666668,11.270033333333336,-10.208066666666664,6,NAVIRE-4147,Singapore,Fishing Vessel
671439793,158.985,3.966869042456511,24.2,393.95,-50.5,-77.95,38.5,16.50945,-107.60325,2,NAVIRE-9793,China,General Cargo
671793762,159.015,1.5485638507985475,19.9,223.35,-35.5,-94.6,14.9,-6.061449999999999,-33.5828,2,NAVIRE-3762,Singapore,Tanker
674133860,158.176,1.6308678671186134,30.560000000000002,323.38,-67.08,-87.84,25.48,8.840439999999997,-139.03928000000002,5,NAVIRE-3860,France,General Cargo
674904608,158.52333333333334,2.0360828404888998,22.866666666666664,245.26666666666665,-58.76666666666667,-89.16666666666667,29.133333333333336,-11.334266666666666,-51.52193333333333,3,NAVIRE-4608,USA,Tanker
675065379,158.755,1.4225630791939274,31.25,161.0125,-63.875,-89.575,21.5125,-21.4237,37.044762500000004,8,NAVIRE-5379,Panama,Passenger Ship
675342430,158.1575,1.9168441946769348,31.799999999999997,265.05,-44.375,-89.5,14.15,-23.292150000000003,-23.992200000000004,4,NAVIRE-2430,Marshall Islands,Container Ship
675632623,159.7975,1.650239881552589,28.5,186.95,-63.975,-106.625,25.55,-24.914525,50.365825,4,NAVIRE-2623,Malta,Tanker
675737967,158.62,,49.5,437.4,-58.2,-72.2,36.3,6.0468,118.1012,1,NAVIRE-7967,Malta,Tanker
